Year,Player,Team (as recorded),Team (current name),Role,Type,Base Price (INR Cr),Price / Retention (INR Cr),Price-to-Base Multiplier (x),Base Price (INR),Price (INR),USD->INR Rate Used (if 2011-13),YearPriceKey (helper),player_id,matched_registry_name
2025,Virat Kohli,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Batter,Retained,2.0,21.0,10.5,20000000,210000000,,2025|21,ba607b88,V Kohli
2025,Nicholas Pooran,Lucknow Super Giants,Lucknow Super Giants,Batter,Retained,2.0,21.0,10.5,20000000,210000000,,2025|21,3241e3fd,N Pooran
2025,Jasprit Bumrah,Mumbai Indians,Mumbai Indians,Bowler,Retained,2.0,18.0,9.0,20000000,180000000,,2025|18,462411b3,JJ Bumrah
2025,Pat Cummins,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Retained,2.0,18.0,9.0,20000000,180000000,,2025|18,ded9240e,PJ Cummins
2025,Ruturaj Gaikwad,Chennai Super Kings,Chennai Super Kings,Batter,Retained,2.0,18.0,9.0,20000000,180000000,,2025|18,45a43fe2,RD Gaikwad
2025,Ravindra Jadeja,Chennai Super Kings,Chennai Super Kings,All-Rounder,Retained,2.0,18.0,9.0,20000000,180000000,,2025|18,fe93fd9d,RA Jadeja
2025,Sanju Samson,Rajasthan Royals,Rajasthan Royals,Batter,Retained,2.0,18.0,9.0,20000000,180000000,,2025|18,a4cc73aa,SV Samson
2025,Yashasvi Jaiswal,Rajasthan Royals,Rajasthan Royals,All-Rounder,Retained,2.0,18.0,9.0,20000000,180000000,,2025|18,6c19c6e5,YBK Jaiswal
2025,Rashid Khan,Gujarat Titans,Gujarat Titans,Bowler,Retained,2.0,18.0,9.0,20000000,180000000,,2025|18,1eaac48d,Rashid Khan
2025,Arshdeep Singh,Punjab Kings,Punjab Kings,Bowler,Auction,2.0,18.0,9.0,20000000,180000000,,2025|18,05d9e607,Aditya Singh
2025,Yuzvendra Chahal,Punjab Kings,Punjab Kings,Bowler,Auction,2.0,18.0,9.0,20000000,180000000,,2025|18,57ee1fde,YS Chahal
2025,Axar Patel,Delhi Capitals,Delhi Capitals,All-Rounder,Retained,2.0,16.5,8.25,20000000,165000000,,2025|16.5,29b6bcd4,Ajaz Patel
2025,Shubman Gill,Gujarat Titans,Gujarat Titans,Batter,Retained,2.0,16.5,8.25,20000000,165000000,,2025|16.5,3e6e9a5f,S Gill
2025,Suryakumar Yadav,Mumbai Indians,Mumbai Indians,Batter,Retained,2.0,16.35,8.18,20000000,163500000,,2025|16.35,199b02e4,SU Yadav
2025,Hardik Pandya,Mumbai Indians,Mumbai Indians,All-Rounder,Retained,2.0,16.35,8.18,20000000,163500000,,2025|16.35,dbe50b21,HH Pandya
2025,Rohit Sharma,Mumbai Indians,Mumbai Indians,Batter,Retained,2.0,16.3,8.15,20000000,163000000,,2025|16.3,2278c4ca,R Sharma
2025,Jos Buttler,Gujarat Titans,Gujarat Titans,Batter,Auction,2.0,15.75,7.88,20000000,157500000,,2025|15.75,99b75528,JC Buttler
2025,Abhishek Sharma,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Retained,2.0,14.0,7.0,20000000,140000000,,2025|14,12f75dbd,AP Sharma
2025,Travis Head,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Retained,2.0,14.0,7.0,20000000,140000000,,2025|14,12b610c2,TM Head
2025,Riyan Parag,Rajasthan Royals,Rajasthan Royals,All-Rounder,Retained,2.0,14.0,7.0,20000000,140000000,,2025|14,04a418e8,R Parag
2025,Dhruv Jurel,Rajasthan Royals,Rajasthan Royals,Batter,Retained,2.0,14.0,7.0,20000000,140000000,,2025|14,bcf325d2,Dhruv Jurel
2025,KL Rahul,Delhi Capitals,Delhi Capitals,Batter,Auction,2.0,14.0,7.0,20000000,140000000,,2025|14,b17e2f24,KL Rahul
2025,Kuldeep Yadav,Delhi Capitals,Delhi Capitals,Bowler,Retained,2.0,13.25,6.62,20000000,132500000,,2025|13.25,030f3089,K Yadav
2025,Matheesha Pathirana,Chennai Super Kings,Chennai Super Kings,Bowler,Retained,2.0,13.0,6.5,20000000,130000000,,2025|13,64839cb3,M Pathirana
2025,Rinku Singh,Kolkata Knight Riders,Kolkata Knight Riders,Batter,Retained,2.0,13.0,6.5,20000000,130000000,,2025|13,0467bd8d,Ranjit Singh
2025,Trent Boult,Mumbai Indians,Mumbai Indians,Bowler,Auction,2.0,12.5,6.25,20000000,125000000,,2025|12.5,a818c1be,TA Boult
2025,Josh Hazlewood,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Bowler,Auction,2.0,12.5,6.25,20000000,125000000,,2025|12.5,03806cf8,JR Hazlewood
2025,Mohammed Siraj,Gujarat Titans,Gujarat Titans,Bowler,Auction,2.0,12.25,6.12,20000000,122500000,,2025|12.25,2f49c897,Mohammed Siraj
2025,Shivam Dube,Chennai Super Kings,Chennai Super Kings,All-Rounder,Retained,2.0,12.0,6.0,20000000,120000000,,2025|12,a4e37e47,S Dube
2025,Varun Chakravarthy,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Retained,2.0,12.0,6.0,20000000,120000000,,2025|12,5b7ab5a9,CV Varun
2025,Sunil Narine,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Retained,2.0,12.0,6.0,20000000,120000000,,2025|12,9d430b40,SP Narine
2025,Andre Russell,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Retained,2.0,12.0,6.0,20000000,120000000,,2025|12,a6f2b2ef,AK Russell
2025,Mitchell Starc,Delhi Capitals,Delhi Capitals,Bowler,Auction,2.0,11.75,5.88,20000000,117500000,,2025|11.75,3fb19989,MA Starc
2025,Phil Salt,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Batter,Auction,2.0,11.5,5.75,20000000,115000000,,2025|11.5,3d284ca3,PD Salt
2025,Ishan Kishan,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Auction,2.0,11.25,5.62,20000000,112500000,,2025|11.25,752f7486,Ishan Kishan
2025,Rajat Patidar,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Batter,Retained,2.0,11.0,5.5,20000000,110000000,,2025|11,c740ea83,RM Patidar
2025,Shimron Hetmyer,Rajasthan Royals,Rajasthan Royals,Batter,Retained,2.0,11.0,5.5,20000000,110000000,,2025|11,48a1d7b7,SO Hetmyer
2025,Ravi Bishnoi,Lucknow Super Giants,Lucknow Super Giants,Bowler,Retained,2.0,11.0,5.5,20000000,110000000,,2025|11,4d5a1617,R Bishnoi
2025,Mayank Yadav,Lucknow Super Giants,Lucknow Super Giants,Bowler,Retained,2.0,11.0,5.5,20000000,110000000,,2025|11,b1ad996b,MP Yadav
2025,Jitesh Sharma,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Batter,Auction,1.0,11.0,11.0,10000000,110000000,,2025|11,800d2d97,JM Sharma
2025,Marcus Stoinis,Punjab Kings,Punjab Kings,All-Rounder,Auction,2.0,11.0,5.5,20000000,110000000,,2025|11,d9273ee7,MP Stoinis
2025,Kagiso Rabada,Gujarat Titans,Gujarat Titans,Bowler,Auction,2.0,10.75,5.38,20000000,107500000,,2025|10.75,e62dd25d,K Rabada
2025,Bhuvneshwar Kumar,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Bowler,Auction,2.0,10.75,5.38,20000000,107500000,,2025|10.75,2e81a32d,B Kumar
2025,T Natarajan,Delhi Capitals,Delhi Capitals,Bowler,Auction,2.0,10.75,5.38,20000000,107500000,,2025|10.75,ce794613,T Natarajan
2025,Tristan Stubbs,Delhi Capitals,Delhi Capitals,Batter,Retained,2.0,10.0,5.0,20000000,100000000,,2025|10,85b3fab2,T Stubbs
2025,Noor Ahmad,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,2.0,10.0,5.0,20000000,100000000,,2025|10,efc04be7,Noor Ahmad
2025,Mohammed Shami,Sunrisers Hyderabad,Sunrisers Hyderabad,Bowler,Auction,2.0,10.0,5.0,20000000,100000000,,2025|10,8cf9814c,Mohammed Shami
2025,Ravichandran Ashwin,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,2.0,9.75,4.88,20000000,97500000,,2025|9.75,495d42a5,R Ashwin
2025,Avesh Khan,Lucknow Super Giants,Lucknow Super Giants,Bowler,Auction,2.0,9.75,4.88,20000000,97500000,,2025|9.75,074acfb4,Asif Khan
2025,Prasidh Krishna,Gujarat Titans,Gujarat Titans,Bowler,Auction,2.0,9.5,4.75,20000000,95000000,,2025|9.5,85e0cf10,M Prasidh Krishna
2025,Deepak Chahar,Mumbai Indians,Mumbai Indians,Bowler,Auction,2.0,9.25,4.62,20000000,92500000,,2025|9.25,23eeb873,DL Chahar
2025,Jake Fraser-McGurk,Delhi Capitals,Delhi Capitals,Batter,Auction,2.0,9.0,4.5,20000000,90000000,,2025|9,9b6e1b3f,J Fraser-McGurk
2025,Liam Livingstone,Royal Challengers Bengaluru,Royal Challengers Bengaluru,All-Rounder,Auction,2.0,8.75,4.38,20000000,87500000,,2025|8.75,50c6bc2b,LS Livingstone
2025,Sai Sudharsan,Gujarat Titans,Gujarat Titans,All-Rounder,Retained,2.0,8.5,4.25,20000000,85000000,,2025|8.5,d5130a30,B Sai Sudharsan
2025,Tilak Varma,Mumbai Indians,Mumbai Indians,All-Rounder,Retained,2.0,8.0,4.0,20000000,80000000,,2025|8,b0482a1d,Tilak Varma
2025,Harshal Patel,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Auction,2.0,8.0,4.0,20000000,80000000,,2025|8,000803b1,Het Patel
2025,Akash Deep,Lucknow Super Giants,Lucknow Super Giants,Bowler,Auction,1.0,8.0,8.0,10000000,80000000,,2025|8,0a67aec0,Akash Deep
2025,Mukesh Kumar,Delhi Capitals,Delhi Capitals,Bowler,Auction,2.0,8.0,4.0,20000000,80000000,,2025|8,2cffab74,Mukesh Kumar
2025,David Miller,Lucknow Super Giants,Lucknow Super Giants,Batter,Auction,1.5,7.5,5.0,15000000,75000000,,2025|7.5,d67d5f00,DA Miller
2025,Marco Jansen,Punjab Kings,Punjab Kings,All-Rounder,Auction,1.25,7.0,5.6,12500000,70000000,,2025|7,81c36ee9,M Jansen
2025,Anrich Nortje,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Auction,2.0,6.5,3.25,20000000,65000000,,2025|6.5,acdc62f5,A Nortje
2025,Tushar Deshpande,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,1.0,6.5,6.5,10000000,65000000,,2025|6.5,46a9bea1,TU Deshpande
2025,Harry Brook,Delhi Capitals,Delhi Capitals,Batter,Auction,2.0,6.25,3.12,20000000,62500000,,2025|6.25,4ae1755b,HC Brook
2025,Devon Conway,Chennai Super Kings,Chennai Super Kings,Batter,Auction,2.0,6.25,3.12,20000000,62500000,,2025|6.25,df5a6881,DP Conway
2025,Nitish Kumar Reddy,Sunrisers Hyderabad,Sunrisers Hyderabad,All-Rounder,Retained,2.0,6.0,3.0,20000000,60000000,,2025|6,a7b20d59,Naren Reddy
2025,Rasikh Salam,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Bowler,Auction,0.3,6.0,20.0,3000000,60000000,,2025|6,b8527c3d,Rasikh Salam
2025,Krunal Pandya,Royal Challengers Bengaluru,Royal Challengers Bengaluru,All-Rounder,Auction,2.0,5.75,2.88,20000000,57500000,,2025|5.75,5b8c830e,KH Pandya
2025,Shashank Singh,Punjab Kings,Punjab Kings,All-Rounder,Retained,2.0,5.5,2.75,20000000,55000000,,2025|5.5,26989d80,Shashank Singh
2025,Will Jacks,Mumbai Indians,Mumbai Indians,All-Rounder,Auction,2.0,5.25,2.62,20000000,52500000,,2025|5.25,9caf69a1,WG Jacks
2025,Wanindu Hasaranga,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,2.0,5.25,2.62,20000000,52500000,,2025|5.25,a97c8ec2,PWH de Silva
2025,Naman Dhir,Mumbai Indians,Mumbai Indians,All-Rounder,Auction,0.3,5.25,17.5,3000000,52500000,,2025|5.25,fffa744b,Naman Dhir
2025,Yash Dayal,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Bowler,Retained,2.0,5.0,2.5,20000000,50000000,,2025|5,7210d461,Yash Dayal
2025,Khaleel Ahmed,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,2.0,4.8,2.4,20000000,48000000,,2025|4.8,0ad1b607,Khalil Ahmed
2025,AM Ghazanfar,Mumbai Indians,Mumbai Indians,Bowler,Auction,0.75,4.8,6.4,7500000,48000000,,2025|4.8,9ca68676,AM Ghazanfar
2025,Maheesh Theekshana,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,2.0,4.4,2.2,20000000,44000000,,2025|4.4,f24c6701,M Theekshana
2025,Glenn Maxwell,Punjab Kings,Punjab Kings,All-Rounder,Auction,2.0,4.2,2.1,20000000,42000000,,2025|4.2,b681e71e,GJ Maxwell
2025,Nehal Wadhera,Punjab Kings,Punjab Kings,Batter,Auction,0.3,4.2,14.0,3000000,42000000,,2025|4.2,d1a60072,N Wadhera
2025,Nitish Rana,Rajasthan Royals,Rajasthan Royals,All-Rounder,Auction,1.5,4.2,2.8,15000000,42000000,,2025|4.2,5318ee68,Nahid Rana
2025,Abdul Samad,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Auction,0.3,4.2,14.0,3000000,42000000,,2025|4.2,21dbacff,Abdul Samad
2025,MS Dhoni,Chennai Super Kings,Chennai Super Kings,Batter,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,4a8a2e3b,MS Dhoni
2025,Abishek Porel,Delhi Capitals,Delhi Capitals,Batter,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,ad3b6e95,Abishek Porel
2025,Harshit Rana,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,77b1aa15,Harshit Rana
2025,Ramandeep Singh,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,0467bd8d,Ranjit Singh
2025,Sandeep Sharma,Rajasthan Royals,Rajasthan Royals,Bowler,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,0ebaa16a,SS Sharma
2025,Rahul Tewatia,Gujarat Titans,Gujarat Titans,All-Rounder,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,39a2dfa8,R Tewatia
2025,M Shahrukh Khan,Gujarat Titans,Gujarat Titans,All-Rounder,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,083e01d9,Matiullah Khan
2025,Mohsin Khan,Lucknow Super Giants,Lucknow Super Giants,Bowler,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,083e01d9,Matiullah Khan
2025,Ayush Badoni,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,872b03f7,A Badoni
2025,Prabhsimran Singh,Punjab Kings,Punjab Kings,Batter,Retained,2.0,4.0,2.0,20000000,40000000,,2025|4,014da3d8,Paras Singh
2025,Rachin Ravindra,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,1.5,4.0,2.67,15000000,40000000,,2025|4,ba5e1069,R Ravindra
2025,Ashutosh Sharma,Delhi Capitals,Delhi Capitals,All-Rounder,Auction,0.3,3.8,12.67,3000000,38000000,,2025|3.8,12f75dbd,AP Sharma
2025,Priyansh Arya,Punjab Kings,Punjab Kings,All-Rounder,Auction,0.3,3.8,12.67,3000000,38000000,,2025|3.8,b5797845,Priyansh Arya
2025,Quinton de Kock,Kolkata Knight Riders,Kolkata Knight Riders,Batter,Auction,2.0,3.6,1.8,20000000,36000000,,2025|3.6,372455c4,Q de Kock
2025,Rahul Tripathi,Chennai Super Kings,Chennai Super Kings,Batter,Auction,0.75,3.4,4.53,7500000,34000000,,2025|3.4,77255a9e,RA Tripathi
2025,Mitchell Marsh,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Auction,2.0,3.4,1.7,20000000,34000000,,2025|3.4,3d8feaf8,MR Marsh
2025,Anshul Kamboj,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,0.3,3.4,11.33,3000000,34000000,,2025|3.4,fcc21ace,A Kamboj
2025,Washington Sundar,Gujarat Titans,Gujarat Titans,All-Rounder,Auction,2.0,3.2,1.6,20000000,32000000,,2025|3.2,f19ccfad,Washington Sundar
2025,Abhinav Manohar,Sunrisers Hyderabad,Sunrisers Hyderabad,Batter,Auction,0.3,3.2,10.67,3000000,32000000,,2025|3.2,0890552f,A Manohar
2025,Rahul Chahar,Sunrisers Hyderabad,Sunrisers Hyderabad,Bowler,Auction,1.0,3.2,3.2,10000000,32000000,,2025|3.2,2ed569a0,RD Chahar
2025,Tim David,Royal Challengers Bengaluru,Royal Challengers Bengaluru,All-Rounder,Auction,2.0,3.0,1.5,20000000,30000000,,2025|3,f1f99156,TH David
2025,Angkrish Raghuvanshi,Kolkata Knight Riders,Kolkata Knight Riders,Batter,Auction,0.3,3.0,10.0,3000000,30000000,,2025|3,d7017798,A Raghuvanshi
2025,Spencer Johnson,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Auction,2.0,2.8,1.4,20000000,28000000,,2025|2.8,83c3e8e3,SH Johnson
2025,Sherfane Rutherford,Gujarat Titans,Gujarat Titans,Batter,Auction,1.5,2.6,1.73,15000000,26000000,,2025|2.6,d014d5ac,SE Rutherford
2025,Josh Inglis,Punjab Kings,Punjab Kings,Batter,Auction,2.0,2.6,1.3,20000000,26000000,,2025|2.6,989889ff,JP Inglis
2025,Jacob Bethell,Royal Challengers Bengaluru,Royal Challengers Bengaluru,All-Rounder,Auction,1.25,2.6,2.08,12500000,26000000,,2025|2.6,3c55c703,JG Bethell
2025,Suyash Sharma,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Bowler,Auction,0.3,2.6,8.67,3000000,26000000,,2025|2.6,0ebaa16a,SS Sharma
2025,Sam Curran,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,2.0,2.4,1.2,20000000,24000000,,2025|2.4,e94915e6,SM Curran
2025,Adam Zampa,Sunrisers Hyderabad,Sunrisers Hyderabad,Bowler,Auction,2.0,2.4,1.2,20000000,24000000,,2025|2.4,14f96089,A Zampa
2025,Shahbaz Ahmed,Lucknow Super Giants,Lucknow Super Giants,All-Rounder,Auction,1.0,2.4,2.4,10000000,24000000,,2025|2.4,07687c15,Sultan Ahmed
2025,Azmatullah Omarzai,Punjab Kings,Punjab Kings,All-Rounder,Auction,1.5,2.4,1.6,15000000,24000000,,2025|2.4,8f6dd463,Azmatullah Omarzai
2025,Gerald Coetzee,Gujarat Titans,Gujarat Titans,Bowler,Auction,1.25,2.4,1.92,12500000,24000000,,2025|2.4,3204c99f,G Coetzee
2025,Mohit Sharma,Delhi Capitals,Delhi Capitals,Bowler,Auction,0.5,2.2,4.4,5000000,22000000,,2025|2.2,5473ec6f,Manish Sharma
2025,Gurjapneet Singh,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,0.3,2.2,7.33,3000000,22000000,,2025|2.2,1a5d690f,Gurpreet Singh
2025,Lockie Ferguson,Punjab Kings,Punjab Kings,Bowler,Auction,2.0,2.0,1.0,20000000,20000000,,2025|2,2f9d0389,LH Ferguson
2025,Aiden Markram,Lucknow Super Giants,Lucknow Super Giants,Batter,Auction,2.0,2.0,1.0,20000000,20000000,,2025|2,6a26221c,AK Markram
2025,Devdutt Padikkal,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Batter,Auction,2.0,2.0,1.0,20000000,20000000,,2025|2,2c25d4f5,D Padikkal
2025,Rahmanullah Gurbaz,Kolkata Knight Riders,Kolkata Knight Riders,Batter,Auction,2.0,2.0,1.0,20000000,20000000,,2025|2,0bacade8,Rahmanullah Gurbaz
2025,Moeen Ali,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,2.0,2.0,1.0,20000000,20000000,,2025|2,4a491652,Muktar Ali
2025,R Sai Kishore,Gujarat Titans,Gujarat Titans,All-Rounder,Auction,0.75,2.0,2.67,7500000,20000000,,2025|2,c7a995d3,R Sai Kishore
2025,Mitchell Santner,Mumbai Indians,Mumbai Indians,All-Rounder,Auction,2.0,2.0,1.0,20000000,20000000,,2025|2,e4a0deae,MJ Santner
2025,Fazalhaq Farooqi,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,2.0,2.0,1.0,20000000,20000000,,2025|2,e9c7f0d0,Fazalhaq Farooqi
2025,Nathan Ellis,Chennai Super Kings,Chennai Super Kings,Bowler,Auction,1.25,2.0,1.6,12500000,20000000,,2025|2,9eb1455b,NT Ellis
2026,Cameron Green,Kolkata Knight Riders,Kolkata Knight Riders,All-Rounder,Auction,2.0,25.2,12.6,20000000,252000000,,2026|25.2,19b9f399,CJ Green
2026,Matheesha Pathirana,Kolkata Knight Riders,Kolkata Knight Riders,Bowler,Auction,2.0,18.0,9.0,20000000,180000000,,2026|18,64839cb3,M Pathirana
2026,Prashant Veer,Chennai Super Kings,Chennai Super Kings,All-Rounder,Auction,0.3,14.2,47.33,3000000,142000000,,2026|14.2,e148e6bd,PR Veer
2026,Kartik Sharma,Chennai Super Kings,Chennai Super Kings,Batter,Auction,0.3,14.2,47.33,3000000,142000000,,2026|14.2,119678fd,KV Sharma
2026,Auqib Nabi Dar,Delhi Capitals,Delhi Capitals,Bowler,Auction,0.3,8.4,28.0,3000000,84000000,,2026|8.4,7c3c0337,Auqib Nabi
2026,Ravi Bishnoi,Rajasthan Royals,Rajasthan Royals,Bowler,Auction,2.0,7.2,3.6,20000000,72000000,,2026|7.2,4d5a1617,R Bishnoi
2026,Venkatesh Iyer,Royal Challengers Bengaluru,Royal Challengers Bengaluru,All-Rounder,Auction,2.0,7.0,3.5,20000000,70000000,,2026|7,43247512,Vinay Iyer
