player_id,player_name,country,primary_role
4d7f517e,AJ Hosein,West Indies,All-rounder
4d83491d,Aftab Kayani,Romania,Bowler
4d84ad05,CJA Amini,Papua New Guinea,All-rounder
4d9dfc7f,S Banamali,Singapore,Bowler
4d9e5ec8,M Martin,Switzerland,Batter
4d9f9686,Soumya Sarkar,Bangladesh,Batter
4da2f572,Kilco R Marak,,Bowler
4dac55a7,H Amarasinghe,,Batter
4db71b2e,Sohail Ahmed,Bahrain,Batter
4dd6a707,Sazzad Hosen,Belgium,Batter
4de4c0e9,Shivam Shukla,,Bowler
4de681b8,F Zirahangaje,Rwanda,Bowler
4dea1a43,O Olatunji,Nigeria,Batter
4e04666c,YV Takawale,,Batter
4e18e961,WCF Smeed,,Batter
4e1b4323,TS Kamunhukamwe,Zimbabwe,Batter
4e1b7998,Chare Smith,Bermuda,Bowler
4e1c9f6e,Sandeep Goud,Oman,Batter
4e31ea36,Kristan Tillett,Belize,Batter
4e35e8ea,Y Divekar,Israel,Batter
4e3fd330,S Kushretha,Luxembourg,Bowler
4e520f6c,OR Newton,,Bowler
4e56e796,JOP Scamans,Finland,Batter
4e57144f,Pritam Nirala,,Batter
4e602f29,ND Paranavithana,,Batter
4e6bc859,E Kuyumcu,Turkey,Batter
4e6ff836,JA Fitzgerald,Gibraltar,Batter
4e747906,Deendyal Upadhyay,,Bowler
4e7d882f,A Beresford-Peirse,Croatia,Bowler
4e9af8f6,A Shreshta,Nigeria,Batter
4ea120aa,GK Singh,,Bowler
4eb02f2e,KTH Ratnayake,,Bowler
4ebc70ca,GT Main,Scotland,Bowler
4ec0443d,Ali Nayyer,Switzerland,Bowler
4ec07775,RN ten Doeschate,Netherlands,Batter
4ec96094,GR Adair,Ireland,Batter
4ec9a1e4,JL Hollard,,Batter
4ed0bf6a,PL Bruno,Argentina,Batter
4ed49d3d,AA Herwadkar,,Batter
4edfc785,A Modi,Singapore,Batter
4ee38eae,Raihan Stanikzai,Switzerland,Batter
4ee5ded2,Israr Khan,Germany,Bowler
4ef73fb3,M Govia,,Bowler
4f034a50,FIN Khushi,,Batter
4f1bb625,Yasir Khan,,Batter
4f1d3f68,J Santhanam,Singapore,Bowler
4f20959c,Mofassar Saeed,Norway,Batter
4f21dc48,Ahsan Abbasi,Hong Kong,Batter
4f36495c,Arup Das,,Bowler
4f3a89ae,SM Nash,Samoa,Bowler
4f3ab93a,K Campbell,,Bowler
4f421623,JP Kreusch,,Batter
4f629497,SE Bond,New Zealand,Bowler
4f6d5f87,N Gnanapragasam,Seychelles,Batter
4f7279a4,Raza Hasan,Pakistan,Bowler
4f77a235,Mohammad Faiq,,Batter
4f782bfb,V Silva,,Batter
4f78497c,W Clark,,Batter
4f8ab93f,Lei Sun,China,Batter
4fafd79a,TK Joseph,Ghana,Batter
4fbb35dd,RR Singh,,Bowler
4fbc6060,S Mohan,Philippines,Batter
4fc115af,RJ Pierre,Rwanda,Batter
4fc516bd,HMCM Bandara,Sri Lanka,Bowler
4fc7fc34,S Hegde,,Bowler
4fcaa008,Y Sera,,Bowler
4fd09cfc,G Clark,,Batter
4fd0c3a6,M Ford,,Batter
4fde9ae6,Aminullah Tanha,Norway,Batter
4fe6be0c,Shah Faisal,Oman,Bowler
4fef092b,Bilal Sami,,Batter
4ff4e5a1,L Abeyratne,,Batter
4ff67681,MM Iqbal,Scotland,Bowler
4ffaba53,Pawan Kumar,Denmark,Batter
501fca0d,Sachin Mandy,Germany,Wicketkeeper
502056e3,Ashith Rajiv,,Bowler
50250426,Asad Shafiq,Pakistan,Batter
50276fee,PJ Grieshaber,,Batter
502b2c81,XJ Doherty,Australia,Bowler
5038c022,Asad Mahmood,Switzerland,Batter
5044f30d,AS Dean,Canada,Bowler
50455929,RT Arothe,,Bowler
5056011d,GJ Bailey,Australia,Batter
505c2a60,Sufyan Naseeb,Eswatini,Batter
50636767,RJ Gibson,,Batter
506caa6a,JJ Athanaze,,Batter
506ff443,RD Cespedes,Peru,Bowler
50717bc4,A Thyagarajan,United States of America,Batter
50758325,B Geeves,Australia,Bowler
507dd87f,Gaurav Mishra,Romania,Bowler
507fc658,SFS Cheema,Austria,Bowler
5087811b,Khalid Izaz,Portugal,Bowler
508a1ea7,SE Marsh,Australia,Batter
50955fee,Syed Tameem,Qatar,Batter
509a7ca1,MD Gunathilaka,Sri Lanka,Batter
509a84de,Faisal Mehmood,Belgium,Batter
50a92895,KY Ottley,,Batter
50b8bb30,S Rayner,Bermuda,Batter
50c09020,Ashok Sharma,India,Bowler
50c6bc2b,LS Livingstone,England,All-rounder
50ccbd51,WA Dilshan,,Bowler
50ceaef6,P Kurup,Bahrain,Wicketkeeper
50dbc953,Ayyaz Qureshi,Slovenia,Batter
50ed826d,S Shanmuganathan,,Batter
510d525c,Emanuel,Greece,Bowler
510e33d3,Mohammad Ihsan,Spain,Batter
5117fa55,Ismail Ali,Maldives,Batter
5117fa92,Jawad Muhammad,Swaziland,Batter
511871c6,W Perchard,Jersey,Batter
511b1431,MO Bryan,Cayman Islands,Bowler
51355a30,LC Ngoepe,,Batter
514628bd,I Katzarski,Bulgaria,Batter
5147c792,JS Sykes,,Bowler
514a0408,Fazil Rashid,,Batter
514db0e2,Sarfaraj Mulla,Panama,Batter
5152ab02,Habib Khan,Estonia,Bowler
5173fb9d,Murad Khan,,Bowler
518a21ed,Awais Ahmad,Sweden,Batter
518cfb98,JD Alembe,Cameroon,Batter
518d090c,Sharafuddeen,,Bowler
518d96de,MR Montfort,Canada,Batter
5190900f,E Haven,Bahamas,Batter
519a99ad,HGK Dilshan,,Bowler
519c30cb,CJ Gannon,United States of America,Bowler
519c8bdc,Shashi Anand,,Batter
51a125b3,T Nightingale,Guernsey,Batter
51a36d3e,GH Worker,New Zealand,Batter
51a3c5ef,MJ McClenaghan,New Zealand,Bowler
51a60c16,CJ Boyce,Australia,All-rounder
51abacb2,MM Sarwar,Kuwait,Batter
51c90542,D Scanlon,,Bowler
51d1d312,J Lees,,Batter
51e0e79f,AS Abioye,Nigeria,Bowler
51e1ed69,SG Borthwick,England,All-rounder
51e68a46,AS Bedi,,Batter
51ec3919,T Vijay,,Bowler
51f56fdb,Simon Sorensen,Denmark,Bowler
52062ed6,Ali Muaaz,Greece,Batter
5208c0a1,DI Allan,Kenya,Batter
521595e7,JEK Rew,,Batter
5222f5fa,H McKenzie,,Bowler
52294a79,H Sharma,,Bowler
522bb42d,Vijay Bharti,,Batter
522bea89,Rohail Nazir,Pakistan,Batter
5239d782,NL Buck,,Bowler
523c8494,Walid Sahibzada,Belgium,Batter
524943f1,A Davidson Soler,Spain,Wicketkeeper
5249f9c4,AE Isesele,Nigeria,Batter
5250b33c,NH Atharagalla,,Bowler
5252740c,MB Gauna,Fiji,Batter
525c3f54,AR Adams,New Zealand,Bowler
5260d30c,L Ntanzi,South Africa,Bowler
526a1047,MJ Tugaga,Samoa,Bowler
526e006d,Jay Odedra,Oman,Bowler
526fe472,DE Martel,Guernsey,Bowler
5278cecc,Muhammed Imran,Oman,Batter
527b2c2d,Skhawat Ali,Hong Kong,Batter
527c2dab,C Floyd,Netherlands,Bowler
5284c884,Mahbubul Alam,,Batter
52912da9,EV Jack,,Bowler
5297e04a,BM Dolley,,Bowler
52980a48,TN de Grooth,Netherlands,Batter
5299063a,CK Jasmat,Samoa,Bowler
529eb9e0,OC McCoy,West Indies,Bowler
529fbf1b,Krishnamoorthy Vignesh,,Bowler
52a0b3ed,M Breban,Guernsey,Bowler
52b090a6,Lakshit Gupta,Cambodia,Batter
52bf4a58,K Dilhara,,Bowler
52c0576c,MK McGillivray,,Bowler
52c442e4,JO Baker,,Bowler
52c52c7f,AM Hicks,Papua New Guinea,Bowler
52c952d9,T Sangha,Australia,Bowler
52cb36a0,Manisankar Murasingh,,All-rounder
52d11798,DJ Grobbelaar,,Bowler
52dfe157,T Filer,Estonia,Batter
52e8dd6b,Zaheer Maqsood,United Arab Emirates,Bowler
52f08be8,JM Muirhead,Australia,Bowler
52f96571,RJ Trott,Bermuda,Bowler
52fe9053,HUP Kaldera,,Batter
530b20e3,JRMVB Sanjaya,Sri Lanka,Bowler
5318ee68,Nahid Rana,Bangladesh,Bowler
5319f95b,Nay Lin Htun,Myanmar,Batter
531f0278,K Santokie,West Indies,Bowler
531f7ccc,Himanshu Sangwan,,Bowler
532cc5b8,KPNM Karunanayake,,Batter
5332fc2f,Hamid Mahmood,Sweden,Bowler
5335c5a7,M Vaik,Estonia,Batter
5338b9f5,Muhammad Muneeb,Belgium,Batter
53419aff,J Ghadiyali,Swaziland,Batter
53494306,Shahzeb Afridi,Qatar,Batter
534c4b03,P Shrestha,,Batter
5355e20a,Johnson Singh,,Batter
53597be1,BRM Taylor,Zimbabwe,Batter
535ad39e,M Alam,Nepal,Bowler
53605830,Prathamesh Dake,,Bowler
5360c9be,R Mangal,France,Bowler
5365f10f,RR Bastiansz,Malta,Batter
537021f5,JT Brassell,Namibia,Bowler
537d02f3,Sijomon Joseph,,Bowler
537f5ab2,DL Piedt,,Bowler
53834b36,Ali Raza,,Bowler
5390f178,DMK Grant,,Bowler
53967e23,Nazmus Sakib,Malaysia,Batter
53984f75,N Tyagi,Czech Republic,Bowler
539d9b74,Abhimanyu Chauhan,,Batter
53ace082,Arun Yadav,Tanzania,Batter
53bc7b84,Aftab Ahmed,Bangladesh,Batter
53c35b3a,Elias Tilman,Timor-Leste,Bowler
53c5c146,Abhishek Goswami,,Batter
53d0b0dc,A Kaul,Singapore,Batter
53dd7d8e,Andre Jarju,Gambia,Batter
53f27a35,BB Samantray,,Batter
53f45cb5,Prateek Jain,,Bowler
53fe6ee4,DS Lehmann,,Batter
5407500f,Praveen Deshetti,,Batter
540ef551,Adnan Syed,Finland,Bowler
541f85c9,SP Goswami,,Wicketkeeper
5426de63,HB Shipley,New Zealand,All-rounder
54279e23,Alok Kapali,Bangladesh,All-rounder
542fd5a6,IA Cockbain,,Batter
543611fc,Rohan Suresh,,Batter
5438ffba,K Bhagath Varma,,Batter
543b4a1f,R Telemachus,South Africa,Bowler
54403333,N Salekar,Thailand,Batter
5441db8c,Aizaz Cheema,Pakistan,Bowler
5451a2c1,B Chipli,,Batter
5456bd0c,LN O'Connor,,Bowler
5470418a,T Rossi,Argentina,Batter
5471024e,JM Davison,Canada,Batter
54725e8b,IH Romaine,Bermuda,Batter
5473ec6f,Manish Sharma,Cambodia,Batter
547408c8,NL Smith,Italy,Batter
54745c20,V Chopra,,Batter
547c5509,M Mpongwana,,Bowler
5481bd91,J Hill,Philippines,Batter
548516a6,Ravi Singh,,Batter
5485c999,P Dakainivanua,Fiji,Batter
548d4188,KS Airee,Nepal,Bowler
54909313,Sajid Khan,Croatia,Batter
5491a9ff,G Gune,Singapore,Batter
5493ad5c,Tanzeel Sheikh,Kenya,Batter
549aefcd,BJ Diamanti,New Zealand,Batter
549e0f4e,AA Jones,,Batter
549fdc26,D Rai,,Bowler
54a0e487,Parvez Ahmed,,Batter
54bd6664,H Johal,,Bowler
54c2b697,M Pretorius,,All-rounder
54c58a5e,Nauman Ali,,Bowler
54d9489d,Bibek Diyali,,Batter
54e52590,Vijaykumar Vyshak,,Bowler
54ef649e,ST de Silva,Sri Lanka,Batter
54fff140,MMMS Cooray,,Batter
5500c675,PC Connell,Ireland,Bowler
550c9b2c,O Duff,Bulgaria,Bowler
552518ea,Ashish Gupta,Indonesia,Batter
552b228c,Anshuman Rath,Hong Kong,Batter
5531248e,MDK Perera,Sri Lanka,Bowler
5539605a,Roheel Shamus,Saudi Arabia,Bowler
554f19e4,Nishat Sakib,South Korea,Batter
556302a7,SM Ervine,,Batter
556df4f9,BS Smith,,Batter
5570c4c1,M Choamba,Malawi,Bowler
55715105,DS Abeywickramasingha,,Batter
557153ca,KK Cooper,,All-rounder
5574750c,JC Archer,England,All-rounder
557550a4,Hamza Dar,Spain,Batter
5584885b,A Premaratne,,Batter
5592153b,Kamran Wahid,Hungary,Bowler
5595b867,Fahad Babar,United States of America,Batter
5597338d,S Ravikumar,Costa Rica,Batter
55a5cffb,A Ahmadhel,Bulgaria,Batter
55a73018,Waqar Ali,Cyprus,Bowler
55adb7a4,M Mutumbe,Namibia,Batter
55b3c6d5,J McAllister,,Bowler
55d07946,K Ghalley,Bhutan,Batter
55d3d4e8,Athar Mahmood,,Bowler
55e0d2a1,Mohammad Afzal,Saudi Arabia,Batter
55e6c23c,Mustafa Balkis,Turkey,Batter
55f0e741,C Greenshields,Portugal,Batter
55f33b32,JL Ontong,South Africa,Batter
55fedd51,KK Tillett,Belize,Batter
56153e74,TV Valivarthi,Hungary,Batter
56182069,Aditya Rout,,Batter
561aff5c,Taibur Rahman,,Batter
561f3a34,RA Jones,,Bowler
5629202a,CJ Phillips,Gibraltar,Batter
564714f5,Sohraab Dhaliwal,,Batter
5652a09b,H Wickramasinghe,,Batter
56544f81,S Rossi,Argentina,Batter
5661ef90,A Sharma,United Arab Emirates,Batter
5663de87,Skalzang Kalyan,,Bowler
5663eaa5,N A Sharma,,Batter
5666eb9b,N Ellick,St Helena,Batter
5673a3fc,NL McCullum,New Zealand,All-rounder
5680f1ad,CO Obuya,Kenya,Batter
568473e4,MW Tromp,,Batter
568e5a4a,AR Cusack,Ireland,Bowler
568fe66e,I Stewart,Switzerland,Bowler
56905b97,S Plaatjie,,Bowler
5691931a,Haseebullah Khan,Pakistan,Batter
569338b8,IHM Modimokoane,,Bowler
56a94565,Karan Singh,Cyprus,Bowler
56ab442f,NM Coulter-Nile,Australia,All-rounder
56b41ed3,SY Nihute,Malawi,Batter
56b93d46,BJ Webster,,All-rounder
56c0966b,T Phaswana,Botswana,Batter
56c205b7,PJ Forrest,,Batter
56c80c90,JOI Campbell,,Batter
56d471f2,FW Sheat,,Bowler
56e771ef,Rizwan Mahmood,Denmark,Batter
56ef4f99,FJ Heldreich,,Bowler
56f53516,DAP Darrell,Bermuda,Batter
56fd4f68,Abhilash Mallick,,Batter
56feceb0,K Mungroo,,Bowler
57022b64,BA Simango,Mozambique,Batter
5708d0b6,AV Wankhade,,Batter
571e1d2a,Shayan Jahangir,United States of America,Wicketkeeper
571f11e4,Tanveer Ahmed,Hong Kong,Bowler
5724e517,Tanush Kotian,,Bowler
572f55fb,JA Bird,,Batter
57330536,AJ Hickey,,Batter
57427d9e,O Touray,Gambia,Batter
574665e2,Mohammad Asghar,,Bowler
5748e866,TD Paine,Australia,Wicketkeeper
574b4c01,G Kennedy,,Bowler
5750bcb4,E Malinga,Sri Lanka,Bowler
5757c506,Danyal Akbar,Hungary,Batter
57590dbb,PI Walter,,All-rounder
575ab3ce,CU Jayasinghe,Sri Lanka,Batter
57618587,G Newton,Isle of Man,Bowler
576d6fdf,SS Shukla,Bahrain,Bowler
5772882c,Amal Jacob,Hungary,Batter
5786f224,Siddhesh Wath,,Batter
5787be00,S Davizi,Czech Republic,Batter
57888f3c,Muhammad Yasin,Spain,Batter
5791b840,Yasir Ali Chowdhury,Bangladesh,Batter
579f2447,Surya Tamang,,Bowler
57a76baa,MP Dunn,,Bowler
57ac1d99,R van Schoor,Namibia,Batter
57b3c398,R Drake,Japan,Bowler
57bd3ecc,Hammad Azam,Pakistan,Batter
57c0f0c8,SF Grobler,,Batter
57c81c1f,ABB Sangma,,Batter
57c95c3c,LH Rodrigues,Brazil,Bowler
57ca01b3,Kumar Kushagra,,Batter
57cb4044,BC Sahin,Turkey,Batter
57e1d7e4,R de Swardt,,Batter
57ee1fde,YS Chahal,India,Bowler
57efa3be,SB Styris,New Zealand,All-rounder
57f520ee,JD Gibson,,Batter
57fc2a1e,XE Bell,,Batter
57fcfd3b,S Muniandy,Malaysia,All-rounder
58043739,TT Bresnan,England,All-rounder
580ae7f2,IDA Damarell,Guernsey,Wicketkeeper
58431ca0,MADI Hemantha,Sri Lanka,All-rounder
5845b99b,Ali Farasat,Hungary,Batter
58471746,Sufiyan Alam,,Batter
58533699,SR Mohan,Seychelles,Wicketkeeper
58588e5a,Shubham Chaubey,,Batter
585dda5d,KNA Bandara,Sri Lanka,Batter
5876c626,Mehdi Hassan,,Bowler
587acf57,J Magowan,,Batter
587e65cc,Shahid Arshad,Slovenia,Batter
5892ac75,R Kalimuthu,Singapore,Bowler
5893ce9d,Li Jian,China,Batter
58973aaf,IA De Silva,Bulgaria,Batter
58984fd0,P Faye,Gambia,Batter
5899dceb,CT Steel,,Bowler
589f2008,G Bruno,Turks and Caicos Island,Batter
58a7f842,Baz Aybui,Sweden,Bowler
58aa33cd,Najjam Shahzad,Portugal,Bowler
58b5299f,H Ivanov,Bulgaria,Batter
58be5e46,JA Chohan,,Bowler
58c0c30c,L Maximo,Brazil,Batter
58c2fac4,A Athanaze,West Indies,Batter
58c481c6,JJ Cobb,,All-rounder
58c71b70,N Joshi,,Batter
58cb36aa,S Nsubuga,Uganda,Bowler
58ccba69,Gaurav Maithani,Malta,Batter
58ed53f3,Nongthombam Sarojkumar,,Bowler
58edb974,Irshad Mubbashar,Saudi Arabia,Batter
58f01d47,LM Zuma,,Bowler
58fba7cb,M Grzinic,Croatia,Batter
5902f2eb,Saud Munir,Denmark,Bowler
591a0cfa,PH Shamdasani,Peru,Batter
591cf573,P Madhukar,Malaysia,Bowler
5923eebb,Mohammad Abrar,Qatar,Batter
5934e1b2,Y Konate,Mali,Batter
593513d5,TIF Triffitt,,Batter
5935d694,Rishad Hossain,Bangladesh,All-rounder
59377a7f,NA Gordon,,Bowler
5941e35c,Simba Mbaki,Tanzania,Batter
5947220c,R Thapliyal,Belgium,Bowler
5950b933,A Ueda,Japan,Batter
59559bc2,J Overton,England,All-rounder
59590c98,BB Ahir,Panama,Batter
595f565e,TM Maphaka,,Bowler
596982e6,Ali Dawood,Bahrain,Bowler
596c60cf,Tshering Tashi,Bhutan,Wicketkeeper
596dfb4e,A Haggan,,Bowler
596ed7e6,Aswad Khan,Bulgaria,Batter
59792462,KM Jarvis,Zimbabwe,Bowler
597d321a,Dinesh Rai,,Bowler
598b1da0,SJ Seecharan,,Batter
598f5484,Adil Butt,Saudi Arabia,Batter
5992c2ba,J Guatam,Ghana,Batter
5992ef03,CC Machado,Brazil,Batter
5995707a,R Ankad,Mexico,Bowler
599ce28e,Ansh Tandon,United Arab Emirates,Batter
59a7fc89,MQ Adams,,Batter
59b939e4,Abu Hasim,,Batter
59bff8c7,JV Chand,Zambia,Batter
59c8c5b5,Hemang Patel,,Bowler
59cc6b79,SJ Massiah,United States of America,Batter
59da1e8a,Kangabam Singh,,Batter
59ddd811,NE Bonner,West Indies,Batter
59e0ee37,Y Rupasinghe,,Batter
59e1210c,OE Westbury,,Batter
59e1abef,A Gupta,Norway,Bowler
59e99272,L Zulu,Swaziland,Batter
59ea70a4,HT Tector,Ireland,Batter
59f509ed,G Goudie,Scotland,Bowler
59fa2bbc,OJ Herrington,Belgium,Batter
5a004050,Deepak Punia,,Bowler
5a00e218,Talat Nadeem,Spain,Bowler
5a0dbdeb,A Dhabe,Sweden,Bowler
5a127bba,Hou Rui,China,Batter
5a22d91c,EMDY Munaweera,Sri Lanka,All-rounder
5a37ec26,MS Panesar,England,Bowler
5a42a396,Callum Taylor,,Batter
5a42db78,Abdullah Jasat,Panama,Bowler
5a4987e1,Du Jianyao,China,Batter
5a4c12ab,Sohag Gazi,Bangladesh,All-rounder
5a6bb1c7,Fayyaz Ahmed,United Arab Emirates,Batter
5a719b87,JF Chester,Swaziland,Batter
5a74e559,CJ White,,Bowler
5a802426,G Kotuwegoda,,Batter
5a85d45f,Saju Datta,,Bowler
5a892f36,RLB Rambukwella,Sri Lanka,Bowler
5a8ab04a,Riyad Khan,Fiji,Bowler
5a8dc41e,Yasar Haroon,Brazil,Bowler
5a970aab,L Lamin,Sierra Leone,Batter
5ab659d9,P Pirabakaran,France,Bowler
5abb0f07,TAW Patterson,Belize,Batter
5ac8f17b,GJ Batty,England,Bowler
5ad8c974,I Kaia,Zimbabwe,Batter
5af592d2,G Snyman,Namibia,Batter
5af743d0,Sohail Khan,Pakistan,Bowler
5afc0b37,Yusuf Bhoola,Panama,Batter
5afd4539,MS Bisla,,Wicketkeeper
5b040b81,A Singh,,Bowler
5b16a806,A Dananjaya,Sri Lanka,All-rounder
5b181080,Siddhesh Neral,,Bowler
5b1d6583,AK Sah,Nepal,Batter
5b2a1532,Prashant Singh,,Batter
5b2acc3f,Shahid Afridi,Germany,Batter
5b351aff,Pratik Singh Bais,Mexico,Bowler
5b3acc53,CJ Liddle,,Bowler
5b4454d8,AS Surwar,,Bowler
5b4d1d4e,Nagaho Chishi,,Bowler
5b531900,LF Mavume,Mozambique,Batter
5b615e7c,Raghu Sharma,,Bowler
5b616bf0,LA Burns,Spain,Bowler
5b61fb92,N Dilshan,,Batter
5b627626,B Aparajith,,Batter
5b658677,BJ Davidson,Serbia,Batter
5b6d248a,JA Porter,,Bowler
5b7ab5a9,CV Varun,India,Bowler
5b7efabe,Aviel Warsulkar,Israel,Batter
5b8c830e,KH Pandya,India,All-rounder
5b8cf03a,Yashaswi Rishav,,Batter
5b8e8294,K Joshi,Austria,Batter
5b8fffb4,GD Drummond,Scotland,Bowler
5b9705c4,Ankit Maini,,Bowler
5b9b8d98,CA Keita,Mali,Batter
5bb1a1c4,I Sharma,India,Bowler
5bb5a915,M Morkel,South Africa,Bowler
5bbabe59,TL Chatara,Zimbabwe,Bowler
5bbb4ec5,Ahsan Bhatti,,Batter
5bc572de,H Jayasundara,,Batter
5bcd48df,GR Hay,,Batter
5bd3bb5d,PJ Ingram,New Zealand,Batter
5bdcdb72,TM Dilshan,Sri Lanka,All-rounder
5bdeeed4,Shivam Sharma,Canada,Bowler
5bdf2343,Amir Butt,Mexico,Batter
5be810ba,MD Dai,Papua New Guinea,Bowler
5bebe726,J Gallimore,Bahamas,Batter
5bfcdda5,Deepak Gohain,,Bowler
5bfdc77a,James Bracey,,Wicketkeeper
5c037734,Choudry Share Ali,Sweden,Batter
5c124657,Irfan Ahmed,Hong Kong,Batter
5c14bd52,Manan Bashir,Bulgaria,Batter
5c2a33c2,H Miller,,Batter
5c2f10ed,Q Utmanzai,Austria,Batter
5c57229d,Muhammad Fahim,Belgium,Bowler
5c5a8c1f,CKB Kulasekara,Sri Lanka,Bowler
5c658441,Ayaz Dadabhai,Zambia,Batter
5c756df3,Abul Hasan,Bangladesh,Bowler
5c766d24,Ashutosh Singh,,Batter
5c805a60,AA Navicha,Mozambique,Batter
5c842df4,P Yevugah,Ghana,Batter
5c86b6ac,S Elayaperumal,Mexico,Batter
5c86c3c2,JPA Taylor,,Bowler
5c88fab9,Awais Zia,Pakistan,Batter
5c925ee7,B Hower,Belize,Batter
5c93efb1,Khalid Zahid,Sweden,Bowler
5c9c0aa6,Amit Parashar,,Batter
5ca0e315,G Richardson,Jersey,Bowler
5ca4a6ff,JJ Tasman-Jones,,Batter
5caf0bcc,R Joyce,,Batter
5cb0a343,Kunal Saikia,,Batter
5ccdb14f,C McKerr,,Bowler
5cdf8304,JA Davies,Australia,Bowler
5ce3fe3f,N Nankov,Bulgaria,Batter
5ce5204c,IA Moran,,Bowler
5cf163a5,Zada Sher,France,Batter
5d00cd6f,MT Diaby,Mali,Batter
5d08f132,Taha Ahmed,Denmark,Batter
5d096f3d,RR Powar,,Bowler
5d17f075,C Sridev,Singapore,Batter
5d1c2102,R Haasbroek,,Batter
5d1e7582,BKG Mendis,Sri Lanka,Wicketkeeper
5d2eea49,Kartik Tyagi,,Bowler
5d36377e,D Simpson,Cook Islands,Batter
5d38476c,Saqib Zulfiqar,Netherlands,Bowler
5d3b0def,R Ebanks,Cayman Islands,Batter
5d3d423a,Girinath Reddy,,Bowler
5d4338a2,SJ MacBeth,,Batter
5d499f67,M Subasingha,,Batter
5d534cff,Haris Karim,Slovenia,Bowler
5d5b034f,Rohit Chand,,Bowler
5d5b475e,T Mnyaka,,Batter
5d60560f,Imran Ali Butt,Bahrain,Wicketkeeper
5d6064b0,E Kuchey,Finland,Bowler
5d6364f0,CJB McCullough,,Bowler
5d656f48,O Issouf,Ivory Coast,Batter
5d664346,TB Robinson,New Zealand,Batter
5d68fe4f,Fahad Nawaz,United Arab Emirates,Batter
5d69930d,D Smith,,Batter
5d6a1f76,Zeeshan Kukikhel,Hungary,Batter
5d6e07a5,Mubeen Tariq,Portugal,Bowler
5d77a96a,Umar Adam,Maldives,All-rounder
5d99a16a,BJ Horne,,Wicketkeeper
5d9a1a73,R Sharma,India,Bowler
5d9d83e6,D Young,St Helena,Batter
5d9ebb3c,Z Abbasi,Botswana,Batter
5da34add,MG Hogan,,Bowler
5da43a10,R Sekaran,Estonia,Batter
5db10a22,Anmoldeep Singh,Italy,Bowler
5db1c288,CAJ Morris,,Bowler
5dbdecf1,Khaled Ahmed,Bangladesh,Bowler
5dc19220,GM Strydom,Cayman Islands,Batter
5dd172a7,D Dhapola,,Bowler
5de198db,Abdullah Akbarjan,Austria,Bowler
5e0bb751,Shagharai Sefat,Belgium,Bowler
5e3054d0,PG Dooley,,Bowler
5e365152,TW Gray,,Batter
5e5a45bd,Kabir Berlia,Singapore,Bowler
5e5eab39,Nazmul Hossain,Bangladesh,Bowler
5e67d4e0,Imran Yousaf,Saudi Arabia,Bowler
5e6d1a54,LJ Carey,,Bowler
5e72608f,KY Wilfried,Ivory Coast,Batter
5e79f2de,Reyhan Faiz,Belgium,Batter
5e941faa,YV Rathod,,Batter
5ea3a7c6,Esam Rahman,Japan,Batter
5ea51c25,Hazratullah,,Batter
5eb51b97,V Sukumaran,United Arab Emirates,Batter
5eba6319,Faisal Safi,France,Batter
5ec126fa,I Manack,,Bowler
5ec41cd7,Jasdeep Singh,United States of America,Bowler
5ece2289,N Rathnayake,,Batter
5edaa34d,B Dugic,Serbia,Bowler
5edd9f96,Maruf Mridha,,Bowler
5ee4759d,SJ Topping,,Batter
5eea345c,Khalid Latif,Pakistan,Batter
5eef2118,MVT Fernando,Sri Lanka,Bowler
5ef3c310,M Shahbaz Butt,Norway,Bowler
5ef7b1ba,Ebrahim Naseri,Austria,Bowler
5ef9ebaf,HS Bedi,Serbia,Bowler
5efa8af3,M Syahadat Ramli,Malaysia,Batter
5efbe408,Tahjibul Islam,,Batter
5efcabe2,Jaskaran Singh,,Bowler
5f06c5a8,NN Bhute,,Batter
5f0f398d,D Mauro,Argentina,Batter
5f119c74,Suraj Kashyap,,Batter
5f222a64,MW Edwards,,Bowler
5f25b104,Sheikh Rasik,Hungary,Batter
5f26df4f,VS Malik,,Bowler
5f26f677,BM Duckett,England,Batter
5f2732f7,Aryan Juyal,,Batter
5f317fd4,JA Prestwidge,,Bowler
5f35329d,Abid Ullah Shah,Bahrain,Batter
5f39537c,Ravi Teja,,Bowler
5f419ace,WL Coetsee,,Bowler
5f4e9e8f,RR Raje,,Bowler
5f547c8b,Rashid Khan,ICC World XI,All-rounder
5f5ca1a7,Tanwir Afzal,Hong Kong,Bowler
5f5d3ad4,SS Shaikh,,Batter
5f5e0c8c,ML Udawatte,Sri Lanka,Batter
5f5efae1,N Tanner,Philippines,Batter
5f6eccd1,SA Wisniewski,,Bowler
5f75a7c5,PARP Perera,,Batter
5f77f23a,US Hathinjar,Cambodia,Batter
5f77f4ec,A Kansonkho,Malawi,Batter
5f789ff9,R Mbaiwa,Botswana,Batter
5f91b34e,Abdul Stanikzai,Germany,Batter
5f966ec0,JA Raval,,Batter
5fa06777,IK Pathan,India,All-rounder
5faa069a,Puneet Kumar,,Batter
5faa30f7,Amir Hayat,United Arab Emirates,Bowler
5fbd0632,SA Wijeratne,Canada,Batter
5fbe14fc,Imrul Kayes,Bangladesh,Batter
5fcb6fb1,Azeem Rafiq,,Bowler
5fd3f9db,Abhijeet Saket,,Bowler
5fe3709e,G Bakiweyem,Ghana,Bowler
